Unnamed: 0,hour,day_of_week,month,is_weekend,day_of_month,set_point_temperature,return_temperature,supply_air_temperature,supply_fan,valve_position,heat_exchanger,heating_supply_temperature,cooling_supply_temperature,cooling_pump,heating_season,ahu_1,ahu_2,ahu_3,ahu_4,ahu_5,ahu_6,ahu_7,ahu_8,label
34398.0,20.0,3.0,6.0,0.0,1.0,24.0,23.1,19.2,1.0,20.0,0.0,0.0,13.80000019,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39523.0,10.0,1.0,7.0,0.0,4.0,24.7,23.5,17.9,1.0,20.0,0.0,0.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
63698.0,5.0,6.0,12.0,1.0,17.0,20.8,18.4,30.3,0.0,30.0,1.0,50.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25615.0,23.0,5.0,4.0,1.0,8.0,23.0,20.2,20.2,0.0,0.0,0.0,24.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54103.0,18.0,1.0,10.0,0.0,3.0,24.0,24.3,24.2,0.0,0.0,0.0,0.0,7.599999905,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39746.0,17.0,3.0,7.0,0.0,13.0,24.7,23.7,21.8,1.0,20.0,0.0,0.0,14.30000019,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21024.0,8.0,3.0,3.0,0.0,9.0,22.0,22.1,24.0,1.0,10.0,0.0,34.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25510.0,1.0,1.0,4.0,0.0,4.0,23.0,22.3,23.4,0.0,10.0,1.0,46.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54584.0,21.0,0.0,10.0,0.0,23.0,24.0,24.5,22.3,0.0,0.0,0.0,0.0,39.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34694.0,4.0,2.0,6.0,0.0,14.0,24.0,23.6,23.2,0.0,0.0,0.0,0.0,13.30000019,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44853.0,4.0,6.0,8.0,1.0,20.0,25.0,26.3,25.6,0.0,0.0,0.0,0.0,14.60000038,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13426.0,6.0,0.0,1.0,0.0,9.0,22.0,16.8,27.0,0.0,30.0,1.0,51.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49014.0,15.0,5.0,9.0,1.0,2.0,24.7,25.2,24.6,0.0,0.0,0.0,0.0,14.60000038,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54150.0,19.0,3.0,10.0,0.0,5.0,24.0,25.0,21.9,1.0,0.0,0.0,0.0,22.70000076,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59101.0,5.0,2.0,11.0,0.0,1.0,22.4,24.6,22.6,1.0,0.0,0.0,38.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49019.0,20.0,5.0,9.0,1.0,2.0,24.7,25.3,24.7,0.0,0.0,0.0,0.0,14.60000038,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59399.0,17.0,1.0,11.0,0.0,14.0,22.4,24.8,26.1,1.0,5.0,0.0,25.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
387.0,23.0,5.0,12.0,1.0,2.0,20.8,17.4,26.9,0.0,30.0,0.0,40.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9918.0,13.0,5.0,2.0,1.0,4.0,21.0,16.5,28.4,0.0,30.0,1.0,57.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
59339.0,5.0,6.0,11.0,1.0,12.0,22.4,21.7,31.3,0.0,30.0,0.0,26.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13635.0,1.0,2.0,1.0,0.0,18.0,22.0,20.0,21.5,1.0,9.0,1.0,46.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59392.0,10.0,1.0,11.0,0.0,14.0,22.4,23.3,24.8,1.0,5.0,0.0,25.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13539.0,23.0,4.0,1.0,0.0,13.0,22.0,17.9,25.6,0.0,30.0,1.0,46.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
531.0,17.0,1.0,1.0,0.0,3.0,22.0,26.3,36.7,1.0,10.0,1.0,50.4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11089.0,0.0,6.0,11.0,1.0,26.0,22.4,18.9,27.9,0.0,30.0,1.0,46.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
54553.0,14.0,6.0,10.0,1.0,22.0,24.0,21.8,21.8,0.0,0.0,0.0,0.0,39.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34618.0,0.0,5.0,6.0,1.0,10.0,24.0,23.6,24.1,0.0,0.0,0.0,0.0,12.80000019,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49616.0,18.0,2.0,9.0,0.0,27.0,24.7,23.9,22.1,1.0,10.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
63651.0,3.0,4.0,12.0,0.0,15.0,20.8,22.4,23.8,1.0,5.0,1.0,56.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25608.0,16.0,5.0,4.0,1.0,8.0,23.0,20.3,20.1,0.0,0.0,0.0,24.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54338.0,15.0,4.0,10.0,0.0,13.0,24.0,25.2,23.9,1.0,0.0,0.0,0.0,24.10000038,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44536.0,7.0,1.0,8.0,0.0,1.0,25.0,27.4,23.0,1.0,20.0,0.0,0.0,14.30000019,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49116.0,22.0,2.0,9.0,0.0,6.0,24.7,24.4,19.8,1.0,15.0,0.0,0.0,14.80000019,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20929.0,9.0,5.0,3.0,1.0,4.0,22.0,19.1,30.6,0.0,30.0,0.0,33.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25563.0,6.0,3.0,4.0,0.0,6.0,23.0,22.8,23.1,1.0,0.0,0.0,28.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
98.0,3.0,2.0,11.0,0.0,22.0,22.4,18.9,27.2,0.0,30.0,0.0,25.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34628.0,10.0,6.0,6.0,1.0,11.0,24.0,23.6,23.3,0.0,0.0,0.0,0.0,12.60000038,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20871.0,14.0,2.0,3.0,0.0,1.0,22.0,19.5,30.3,0.0,30.0,0.0,34.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13823.0,21.0,2.0,1.0,0.0,25.0,22.0,22.6,31.6,1.0,10.0,1.0,56.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21255.0,1.0,6.0,3.0,1.0,19.0,22.0,20.8,30.8,0.0,20.0,1.0,51.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39879.0,6.0,2.0,7.0,0.0,19.0,24.7,25.1,24.6,0.0,0.0,0.0,0.0,13.80000019,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13493.0,1.0,3.0,1.0,0.0,12.0,22.0,20.0,26.3,1.0,13.0,1.0,51.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30129.0,5.0,6.0,5.0,1.0,7.0,24.0,21.9,22.0,0.0,0.0,1.0,46.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49514.0,12.0,5.0,9.0,1.0,23.0,24.7,24.7,24.3,0.0,0.0,0.0,0.0,7.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54483.0,16.0,3.0,10.0,0.0,19.0,24.0,25.2,22.7,1.0,0.0,0.0,0.0,39.20000076,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34786.0,0.0,5.0,6.0,1.0,17.0,24.0,23.8,23.7,0.0,0.0,0.0,0.0,13.10000038,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25743.0,3.0,6.0,4.0,1.0,16.0,23.0,20.1,20.2,0.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13810.0,8.0,2.0,1.0,0.0,25.0,22.0,22.8,31.1,1.0,12.0,1.0,46.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17115.0,7.0,6.0,2.0,1.0,19.0,21.0,18.9,30.8,0.0,30.0,1.0,51.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21561.0,19.0,4.0,3.0,0.0,31.0,22.0,22.4,18.4,1.0,0.0,0.0,42.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49437.0,7.0,2.0,9.0,0.0,20.0,24.7,24.9,19.7,1.0,15.0,0.0,0.0,8.300000191,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49230.0,16.0,0.0,9.0,0.0,11.0,24.7,23.2,19.9,1.0,15.0,0.0,0.0,14.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25780.0,19.0,1.0,4.0,0.0,18.0,23.0,23.0,20.7,1.0,0.0,1.0,44.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48982.0,7.0,4.0,9.0,0.0,1.0,24.7,25.0,20.7,1.0,15.0,0.0,0.0,14.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59493.0,18.0,5.0,11.0,1.0,18.0,22.4,20.3,30.3,0.0,30.0,0.0,25.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54751.0,20.0,0.0,10.0,0.0,30.0,24.0,24.0,19.9,1.0,0.0,0.0,0.0,41.70000076,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21247.0,17.0,5.0,3.0,1.0,18.0,22.0,20.8,31.2,0.0,20.0,1.0,51.4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49128.0,10.0,3.0,9.0,0.0,7.0,24.7,23.7,19.4,1.0,15.0,0.0,0.0,14.10000038,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13380.0,8.0,5.0,1.0,1.0,7.0,22.0,16.5,25.4,0.0,30.0,1.0,46.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39680.0,23.0,0.0,7.0,0.0,10.0,24.7,26.6,27.6,1.0,5.0,0.0,0.0,14.10000038,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17068.0,8.0,4.0,2.0,0.0,17.0,21.0,20.2,21.9,1.0,7.0,1.0,51.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13719.0,13.0,5.0,1.0,1.0,21.0,22.0,16.1,24.7,0.0,30.0,1.0,46.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
506.0,14.0,0.0,1.0,0.0,2.0,22.0,25.8,35.8,1.0,10.0,1.0,47.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34454.0,4.0,6.0,6.0,1.0,4.0,24.0,24.2,23.7,0.0,0.0,0.0,0.0,12.80000019,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20961.0,17.0,6.0,3.0,1.0,5.0,22.0,19.8,31.2,0.0,30.0,0.0,26.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54095.0,10.0,1.0,10.0,0.0,3.0,24.0,24.3,24.3,0.0,0.0,0.0,0.0,6.599999905,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54156.0,1.0,4.0,10.0,0.0,6.0,24.0,24.3,24.6,0.0,0.0,0.0,0.0,24.10000038,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21187.0,5.0,3.0,3.0,0.0,16.0,22.0,20.3,30.1,0.0,20.0,1.0,51.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25618.0,3.0,6.0,4.0,1.0,9.0,23.0,20.0,20.1,0.0,0.0,0.0,24.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17333.0,21.0,1.0,2.0,0.0,28.0,21.0,19.9,26.8,0.0,30.0,0.0,42.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
45123.0,12.0,3.0,8.0,0.0,31.0,25.0,24.0,19.4,1.0,15.0,0.0,0.0,14.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21456.0,10.0,0.0,3.0,0.0,27.0,22.0,23.3,24.8,1.0,0.0,1.0,47.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25711.0,18.0,4.0,4.0,0.0,14.0,23.0,23.3,21.2,1.0,0.0,0.0,30.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54395.0,0.0,6.0,10.0,1.0,15.0,24.0,23.0,22.9,0.0,0.0,0.0,0.0,23.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102.0,22.0,4.0,11.0,0.0,24.0,22.4,18.9,25.3,0.0,30.0,0.0,24.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59677.0,10.0,2.0,11.0,0.0,29.0,22.4,21.6,26.1,1.0,10.0,0.0,24.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30700.0,0.0,1.0,5.0,0.0,30.0,24.0,24.7,23.4,1.0,0.0,0.0,24.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39449.0,8.0,5.0,7.0,1.0,1.0,24.7,25.0,24.4,0.0,0.0,0.0,0.0,14.10000038,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30068.0,16.0,3.0,5.0,0.0,4.0,24.0,25.6,25.7,1.0,0.0,0.0,26.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44975.0,7.0,4.0,8.0,0.0,25.0,25.0,27.7,21.5,1.0,20.0,0.0,0.0,14.30000019,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34820.0,10.0,0.0,6.0,0.0,19.0,24.0,23.9,19.8,1.0,20.0,0.0,0.0,13.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49352.0,18.0,5.0,9.0,1.0,16.0,24.7,25.0,24.6,0.0,0.0,0.0,0.0,7.800000191,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17091.0,7.0,5.0,2.0,1.0,18.0,21.0,18.7,30.3,0.0,30.0,1.0,56.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30159.0,11.0,0.0,5.0,0.0,8.0,24.0,25.1,23.6,1.0,0.0,0.0,34.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25737.0,21.0,5.0,4.0,1.0,15.0,23.0,20.2,20.3,0.0,0.0,0.0,25.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49387.0,5.0,0.0,9.0,0.0,18.0,24.7,25.4,24.4,0.0,0.0,0.0,0.0,23.79999924,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
63470.0,22.0,2.0,12.0,0.0,6.0,20.8,20.9,22.4,1.0,0.0,1.0,56.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49501.0,23.0,4.0,9.0,0.0,22.0,24.7,24.3,23.6,0.0,0.0,0.0,0.0,16.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59536.0,13.0,0.0,11.0,0.0,20.0,22.4,24.0,27.8,1.0,8.0,0.0,25.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59270.0,3.0,3.0,11.0,0.0,9.0,22.4,21.5,17.9,1.0,0.0,0.0,26.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30598.0,18.0,4.0,5.0,0.0,26.0,24.0,24.4,21.1,1.0,15.0,0.0,24.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30104.0,4.0,5.0,5.0,1.0,6.0,24.0,22.4,22.4,0.0,0.0,0.0,36.4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17160.0,7.0,1.0,2.0,0.0,21.0,21.0,22.7,27.9,1.0,8.0,1.0,51.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30722.0,22.0,2.0,5.0,0.0,31.0,24.0,23.3,22.8,0.0,0.0,0.0,24.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25439.0,2.0,5.0,4.0,1.0,1.0,23.0,20.9,21.7,0.0,10.0,1.0,47.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30000.0,15.0,0.0,5.0,0.0,1.0,24.0,21.4,22.5,0.0,0.0,0.0,44.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54697.0,14.0,5.0,10.0,1.0,28.0,24.0,22.7,22.7,0.0,0.0,0.0,0.0,41.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
145.0,2.0,2.0,11.0,0.0,29.0,22.4,18.6,28.8,0.0,30.0,0.0,25.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16966.0,2.0,0.0,2.0,0.0,13.0,21.0,18.5,30.0,0.0,30.0,1.0,56.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59137.0,13.0,4.0,11.0,0.0,3.0,22.4,24.3,23.0,1.0,0.0,0.0,28.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40098.0,9.0,4.0,7.0,0.0,28.0,24.7,22.5,20.6,1.0,20.0,0.0,0.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54421.0,2.0,1.0,10.0,0.0,17.0,24.0,22.7,23.2,0.0,0.0,0.0,0.0,25.20000076,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21016.0,0.0,2.0,3.0,0.0,8.0,22.0,19.7,21.5,0.0,10.0,1.0,56.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54652.0,17.0,3.0,10.0,0.0,26.0,24.0,25.1,23.4,1.0,0.0,0.0,0.0,40.20000076,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10701.0,5.0,1.0,4.0,0.0,18.0,23.0,19.9,20.5,0.0,0.0,0.0,36.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
426.0,6.0,1.0,12.0,0.0,5.0,20.8,17.0,26.4,0.0,30.0,0.0,24.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
525.0,9.0,1.0,1.0,0.0,3.0,22.0,25.9,35.3,1.0,10.0,1.0,48.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16915.0,9.0,4.0,2.0,0.0,10.0,21.0,21.1,29.0,1.0,12.0,1.0,56.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49440.0,10.0,2.0,9.0,0.0,20.0,24.7,23.6,20.7,1.0,12.0,0.0,0.0,8.300000191,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25898.0,17.0,6.0,4.0,1.0,23.0,23.0,21.1,21.1,0.0,0.0,0.0,43.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21393.0,19.0,4.0,3.0,0.0,24.0,22.0,21.8,18.8,1.0,0.0,1.0,46.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21252.0,22.0,5.0,3.0,1.0,18.0,22.0,20.8,30.9,0.0,20.0,1.0,51.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17191.0,22.0,2.0,2.0,0.0,22.0,21.0,19.4,30.8,0.0,30.0,1.0,56.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30575.0,19.0,3.0,5.0,0.0,25.0,24.0,22.6,18.9,1.0,15.0,0.0,24.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
45026.0,10.0,6.0,8.0,1.0,27.0,25.0,26.3,25.9,0.0,0.0,0.0,0.0,14.10000038,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49535.0,9.0,6.0,9.0,1.0,24.0,24.7,25.1,24.6,0.0,0.0,0.0,0.0,7.800000191,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21403.0,5.0,5.0,3.0,1.0,25.0,22.0,21.3,27.5,0.0,10.0,1.0,46.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49636.0,14.0,3.0,9.0,0.0,28.0,24.7,24.6,24.1,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17321.0,9.0,1.0,2.0,0.0,28.0,21.0,20.1,23.6,1.0,9.0,0.0,51.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59543.0,20.0,0.0,11.0,0.0,20.0,22.4,23.4,26.9,1.0,5.0,0.0,25.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21262.0,8.0,6.0,3.0,1.0,19.0,22.0,20.6,30.5,0.0,20.0,1.0,51.4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54275.0,0.0,1.0,10.0,0.0,10.0,24.0,24.4,22.2,1.0,0.0,0.0,0.0,24.60000038,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
